,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Florida Panthers,St. Louis Blues,FLA,STL,2017020052,0,1.185448889,0.804735794,2.100748079,8.591191801,2.144110408,-0.299151928,0.68610668,0.269826371,2.242271706,4.712217022,4.211304326,4.011384441,-0.056401881,2.472066,1.036887052,0.664678919,1.719828579,7.204825027,1.853942797,5.677495446,0.019668537,0.709324774,0.285048355,1.2781792,5.257805379,5.220001431,3.412068972,0.251100215,2.7495,4.20025878
0,Nashville Predators,Dallas Stars,NSH,DAL,2017020053,0,1.106854497,0.836248426,3.111435619,7.234017414,2.288129028,0.478099104,0.804559817,0.283091333,1.593751209,5.09448153,3.837923756,4.189134417,0.357376697,2.313369,0.995082998,0.820910196,2.217298471,7.507995582,2.140557955,4.779197615,-0.007885404,0.712288221,0.18590593,1.880754421,4.32706281,4.608321489,5.039890148,0.351421016,2.494082,4.947776668
0,Chicago Blackhawks,Minnesota Wild,CHI,MIN,2017020054,1,1.07293402,0.800830767,1.831654088,7.65749708,1.875299103,-0.229153761,0.720150594,0.200149115,1.129232476,5.612093113,4.750086078,2.926040419,-0.188036207,2.273445,1.115578669,0.891403146,1.714544137,7.726335109,2.380389392,3.646309676,0.25334136,1.004462322,0.221606289,1.656554536,3.979357195,4.25660259,2.862641191,0.033299299,2.521508,4.245763432
0,Vancouver Canucks,Winnipeg Jets,VAN,WPG,2017020055,1,1.09535468,0.872037318,2.306661611,7.045314809,1.444217824,-0.39012222,0.611040721,0.127011965,1.795124675,4.592721524,4.990705642,5.635887053,-0.318765963,2.706727,1.232767653,0.912914098,1.419278626,7.457444727,2.163318153,5.224682196,0.440215933,0.806123627,0.191327432,1.914752005,4.847689618,4.519348703,4.181096708,0.521899489,2.36012,2.986717663
0,Arizona Coyotes,Detroit Red Wings,ARI,DET,2017020056,1,0.919740941,0.599841979,1.792358675,6.994340026,2.108134933,-0.769403899,0.720548826,0.263536967,1.321685473,4.028881387,4.564447224,4.452666059,-0.530854637,2.830167528,1.034013957,0.726939394,2.221968411,7.215227808,2.057370572,4.838253699,-0.324153025,0.603149654,0.191411135,1.362902901,4.097323401,4.167126477,3.213909213,-0.309206427,2.850681,5.573617722
0,San Jose Sharks,Buffalo Sabres,SJS,BUF,2017020057,0,1.123492997,0.822630387,1.623987719,7.09262254,2.336260957,-0.04865012,1.000184561,0.250687591,1.354445365,5.683988983,4.903206162,3.364246226,0.049374419,2.547037,0.863449396,0.704577371,1.662890998,7.445471022,1.954189928,4.067950587,-1.115928002,0.518663885,0.085212494,1.86230583,4.278175472,3.92163849,4.397926645,-0.94254468,3.008398,3.409257652
0,New Jersey Devils,Washington Capitals,NJD,WSH,2017020058,1,1.115501745,0.894426467,1.704947713,7.626301249,1.99673644,-0.081502894,0.585140885,0.163799435,2.454086302,4.300351562,4.56446042,4.682617888,-0.211306699,2.93279,1.128563236,0.869885296,2.445931589,6.71722029,2.000000506,5.274640651,-0.12419504,0.817850258,0.229058978,1.620787979,3.979884655,4.541373519,3.633812645,0.564157869,2.992372,4.418964796
0,Columbus Blue Jackets,New York Rangers,CBJ,NYR,2017020059,0,0.997620765,0.731283319,1.771018382,7.583694082,1.979365999,0.062083981,0.714039446,0.272463282,0.924620098,5.456706564,4.689984665,3.49961774,0.125366324,2.423581,1.015782984,0.904153937,1.283789082,7.787698786,1.996983042,4.354523377,-0.516009872,0.695068514,0.122392071,1.964100476,4.919129194,4.677575769,4.281986019,-0.492745059,2.9807,4.550390271
0,Colorado Avalanche,Anaheim Ducks,COL,ANA,2017020060,0,1.220772193,0.90739254,1.389360943,7.26361821,1.967826618,-0.227136587,0.757511855,0.273611004,2.309847042,4.21996731,5.229301388,5.182360279,0.234117136,2.84803,1.043691166,0.785531921,2.181048512,6.782749313,2.221570585,6.348941281,0.199511059,0.671783809,0.170294795,1.884559745,4.168257778,4.713963637,4.233484329,0.072781141,2.3842277,3.126130648
0,Calgary Flames,Ottawa Senators,CGY,OTT,2017020061,1,1.087148771,0.639381711,2.213613516,7.567681455,1.482263237,-0.329360094,0.668015548,0.223788609,1.707457624,5.5413493,4.175646726,3.249445042,-0.301210982,3.232103872,1.144099013,0.652236757,1.425327696,6.771408567,2.414264577,4.026610319,-0.367820152,0.618902639,0.290662775,1.768238001,4.600354998,4.681001806,7.325892756,-0.283680253,3.322532,4.956167742
