Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
243,Matt Fraser\frasema02,22,DAL,LW,12,1,2,3,0,0,0.2,1,0,0,0,2,0,0,17,5.9,142,11:48,8,13,0,0,
244,Matt Frattin\frattma01,25,TOR,RW,25,7,6,13,6,4,1.9,7,0,0,3,6,0,0,42,16.7,331,13:14,11,55,5,3,62.5
245,Michael Frolik\frolimi01,24,CHI,C,45,3,7,10,5,8,0.6,3,0,0,1,7,0,0,98,3.1,563,12:31,23,32,15,25,37.5
246,Marián Gáborík\gaborma01,30,TOT,RW,47,12,15,27,-3,14,2.9,11,1,0,5,7,8,0,151,7.9,870,18:31,18,21,1,2,33.3
247,Simon Gagne\gagnesi01,32,TOT,LW,38,5,11,16,-1,8,1.5,3,2,0,0,8,2,1,76,6.6,537,14:08,15,24,2,0,100.0
248,Sam Gagner\gagnesa01,23,EDM,C,48,14,24,38,-6,23,4.0,10,4,0,1,11,11,2,113,12.4,932,19:25,22,35,325,416,43.9
249,Aaron Gagnon\gagnoaa01,26,WPG,C,10,3,0,3,2,2,0.6,3,0,0,1,0,0,0,11,27.3,82,8:09,4,7,30,27,52.6
250,Alex Galchenyuk\galchal01,18,MTL,C,48,9,18,27,14,20,3.5,9,0,0,2,17,1,0,79,11.4,591,12:19,25,23,59,79,42.8
251,T.J. Galiardi\galiatj01,24,SJS,LW,36,5,9,14,1,14,1.5,4,1,0,0,8,1,0,68,7.4,499,13:52,15,36,5,14,26.3
252,Brendan Gallagher\gallabr01,20,MTL,RW,44,15,13,28,10,33,4.0,12,3,0,3,12,1,0,117,12.8,610,13:52,33,44,8,17,32.0
253,Ryan Garbutt\garbury01,27,DAL,C,36,3,7,10,1,32,0.8,3,0,0,0,7,0,0,59,5.1,357,9:55,9,67,7,10,41.2
254,Jake Gardiner\gardija01,22,TOR,D,12,0,4,4,0,0,0.6,0,0,0,0,2,2,0,12,0.0,246,20:29,15,13,0,0,
255,Jason Garrison\garrija01,28,VAN,D,47,8,8,16,18,28,5.3,5,3,0,2,5,3,0,94,8.5,1019,21:41,58,36,0,0,
256,Paul Gaustad\gaustpa01,30,NSH,C,23,2,3,5,-1,20,0.2,2,0,0,0,3,0,0,35,5.7,350,15:13,19,40,268,181,59.7
257,Eric Gelinas\geliner01,21,NJD,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,16,15:59,0,1,0,0,
258,Nathan Gerbe\gerbena01,25,BUF,C,42,5,5,10,-3,14,0.6,4,0,1,0,5,0,0,64,7.8,525,12:30,8,32,0,1,0.0
259,Bruno Gervais\gervabr01,28,PHI,D,37,1,5,6,-17,10,0.1,1,0,0,0,5,0,0,49,2.0,634,17:08,41,25,0,0,
260,Ryan Getzlaf\getzlry01,27,ANA,C,44,15,34,49,14,41,6.1,8,4,3,3,23,11,0,99,15.2,889,20:12,42,89,355,384,48.0
261,Tom Gilbert\gilbeto01,30,MIN,D,43,3,10,13,-11,18,2.0,2,1,0,0,7,3,0,36,8.3,831,19:19,57,24,0,0,
262,Hal Gill\gillha01,37,NSH,D,32,0,0,0,-3,12,0.2,0,0,0,0,0,0,0,8,0.0,428,13:23,38,28,0,0,
263,Colton Gillies\gillico01,23,CBJ,C,27,1,1,2,1,17,0.0,1,0,0,0,1,0,0,17,5.9,224,8:18,10,61,0,2,0.0
264,Matt Gilroy\gilroma01,28,NYR,D,15,0,0,0,-3,6,-0.1,0,0,0,0,0,0,0,14,0.0,143,9:33,6,6,0,0,
265,Brian Gionta\giontbr01,34,MTL,RW,48,14,12,26,3,8,2.9,9,5,0,3,10,2,0,112,12.5,870,18:07,23,37,14,28,33.3
266,Stephen Gionta\giontst01,29,NJD,RW,48,4,10,14,2,14,1.3,4,0,0,0,9,0,1,58,6.9,625,13:02,14,87,137,253,35.1
267,Mark Giordano\giordma01,29,CGY,D,47,4,11,15,-7,40,2.6,2,1,1,1,8,2,1,58,6.9,1089,23:10,93,65,0,0,
268,Dan Girardi\girarda01,28,NYR,D,46,2,12,14,-1,16,2.7,2,0,0,1,10,2,0,81,2.5,1169,25:25,125,102,0,0,
269,Claude Giroux\giroucl01,25,PHI,RW,48,13,35,48,-7,22,5.0,6,6,1,2,20,15,0,137,9.5,1016,21:10,29,57,644,538,54.5
270,Tanner Glass\glassta01,29,PIT,LW,48,1,1,2,-11,62,-1.1,0,1,0,0,1,0,0,38,2.6,483,10:04,21,125,22,29,43.1
271,Tim Gleason\gleasti01,30,CAR,D,42,0,9,9,-3,40,1.2,0,0,0,0,8,1,0,36,0.0,822,19:34,64,90,0,0,
272,Curtis Glencross\glenccu01,30,CGY,LW,40,15,11,26,-8,18,3.0,11,3,1,3,8,3,0,92,16.3,729,18:14,14,49,20,26,43.5
273,Marcel Goc\gocma01,29,FLA,C,42,9,10,19,-6,8,1.8,5,4,0,1,8,2,0,92,9.8,767,18:16,20,73,410,376,52.2
274,Alex Goligoski\goligal01,27,DAL,D,47,3,24,27,4,18,4.4,3,0,0,0,12,11,1,80,3.8,1052,22:23,66,56,0,0,
275,Cody Goloubef\golouco01,23,CBJ,D,11,1,0,1,-3,0,0.2,1,0,0,1,0,0,0,14,7.1,163,14:49,7,10,0,0,
276,Scott Gomez\gomezsc01,33,SJS,C,39,2,13,15,-10,22,0.8,2,0,0,0,5,8,0,58,3.4,528,13:32,11,4,181,143,55.9
277,Sergei Gonchar\gonchse01,38,OTT,D,45,3,24,27,4,26,5.3,1,2,0,3,14,10,0,85,3.5,1080,24:00,65,25,0,0,
278,Andrew Gordon\gordoan01,27,VAN,RW,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,51,8:25,1,4,2,3,40.0
279,Boyd Gordon\gordobo01,29,PHX,RW,48,4,10,14,0,8,0.7,4,0,0,0,7,2,1,59,6.8,721,15:01,44,22,452,337,57.3
280,Josh Gorges\gorgejo01,28,MTL,D,48,2,7,9,4,15,2.3,2,0,0,0,7,0,0,40,5.0,1027,21:23,116,68,0,0,
281,Michael Grabner\grabnmi01,25,NYI,RW,45,16,5,21,4,12,3.1,13,2,1,3,4,1,0,108,14.8,666,14:48,19,16,10,12,45.5
282,Mikhail Grabovski\grabomi01,29,TOR,C,48,9,7,16,-10,24,1.0,9,0,0,1,4,3,0,80,11.3,747,15:34,20,34,323,315,50.6
283,Marc-Andre Gragnani\gragnma01,25,CAR,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,7:53,0,0,0,0,
284,Mikael Granlund\granlmi01,20,MIN,C,27,2,6,8,-4,6,0.4,2,0,0,0,4,2,0,36,5.6,356,13:11,8,15,97,109,47.1
285,Derek Grant\grantde01,22,OTT,C,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0.0,43,8:40,0,8,17,14,54.8
286,Mike Green\greenmi03,27,WSH,D,35,12,14,26,-3,20,4.5,8,4,0,2,4,10,0,96,12.5,870,24:51,61,36,0,0,
287,Andy Greene\greenan01,30,NJD,D,48,4,12,16,12,20,4.8,1,2,1,1,8,4,0,63,6.3,1106,23:02,70,47,0,0,
288,Matt Greene\greenma01,29,LAK,D,5,0,1,1,-1,8,0.1,0,0,0,0,1,0,0,3,0.0,76,15:17,5,22,0,0,
289,Colin Greening\greenco01,26,OTT,C,47,8,11,19,5,11,2.2,6,2,0,2,9,2,0,80,10.0,692,14:44,24,122,22,25,46.8
290,Mikhail Grigorenko\grigomi01,18,BUF,C,25,1,4,5,-1,0,0.2,1,0,0,0,4,0,0,31,3.2,256,10:14,2,2,57,92,38.3
291,Nicklas Grossmann\grossni01,28,PHI,D,30,1,3,4,-1,21,1.1,1,0,0,0,3,0,0,21,4.8,550,18:20,82,81,0,0,
292,Eric Gryba\grybaer01,24,OTT,D,33,2,4,6,-3,26,1.6,2,0,0,0,4,0,0,51,3.9,669,20:17,37,89,0,0,
293,Radko Gudas\gudasra01,22,TBL,D,22,2,3,5,3,38,1.1,2,0,0,1,3,0,0,31,6.5,374,17:00,28,87,0,0,
294,Erik Gudbranson\gudbrer01,21,FLA,D,32,0,4,4,-22,47,-0.6,0,0,0,0,3,1,0,49,0.0,600,18:45,32,80,0,0,
295,Carl Gunnarsson\gunnaca01,26,TOR,D,37,1,14,15,5,14,2.7,1,0,0,0,14,0,0,28,3.6,787,21:17,71,78,0,0,
296,Erik Gustafsson\gustaer01,24,PHI,D,27,3,5,8,-1,2,1.8,3,0,0,1,4,1,0,36,8.3,544,20:09,39,15,0,1,0.0
297,Carl Hagelin\hagelca01,24,NYR,LW,48,10,14,24,10,18,2.9,9,1,0,1,14,0,0,132,7.6,831,17:18,28,49,7,10,41.2
298,Ron Hainsey\hainsro01,31,WPG,D,47,0,13,13,-8,10,1.5,0,0,0,0,12,1,0,52,0.0,1074,22:52,123,36,0,0,
299,Micheal Haley\haleymi01,26,NYR,C,9,0,0,0,-1,12,-0.1,0,0,0,0,0,0,0,4,0.0,60,6:38,5,21,2,1,66.7
300,Matt Halischuk\halisma01,24,NSH,RW,36,5,6,11,1,10,1.1,5,0,0,1,6,0,0,51,9.8,430,11:57,21,33,2,4,33.3
301,Adam Hall\hallad01,32,TOT,RW,37,0,4,4,0,23,-0.3,0,0,0,0,4,0,0,34,0.0,390,10:32,26,59,141,110,56.2
302,Taylor Hall\hallta02,21,EDM,LW,45,16,34,50,5,33,6.1,12,4,0,4,24,10,0,154,10.4,838,18:37,20,24,29,24,54.7
303,Jeff Halpern\halpeje01,36,TOT,C,46,1,2,3,-8,10,-0.7,1,0,0,1,2,0,0,26,3.8,468,10:11,22,56,208,163,56.1
304,Dan Hamhuis\hamhuda01,30,VAN,D,47,4,20,24,9,12,5.0,3,0,1,0,14,6,0,61,6.6,1099,23:23,63,47,0,0,
305,Dougie Hamilton\hamildo01,19,BOS,D,42,5,11,16,4,14,3.3,3,2,0,0,9,2,0,83,6.0,719,17:08,33,59,0,0,
306,Ryan Hamilton\hamilry01,27,TOR,LW,10,0,2,2,1,0,0.1,0,0,0,0,2,0,0,6,0.0,109,10:51,7,22,4,14,22.2
307,Travis Hamonic\hamontr01,22,NYI,D,48,3,7,10,-8,28,1.7,2,1,0,1,4,2,1,83,3.6,1095,22:48,109,59,0,0,
308,Roman Hamrlik\hamrlro01,38,TOT,D,16,0,1,1,-4,8,-0.1,0,0,0,0,1,0,0,7,0.0,184,11:29,14,8,0,0,
309,Michal Handzus\handzmi01,35,TOT,C,39,2,6,8,-2,16,0.3,2,0,0,0,6,0,0,41,4.9,512,13:08,30,31,236,190,55.4
310,Scott Hannan\hannasc01,34,TOT,D,33,0,1,1,-14,22,-0.4,0,0,0,0,1,0,0,25,0.0,639,19:21,54,35,0,0,
311,Ben Hanowski\hanowbe01,22,CGY,LW,5,1,0,1,0,0,0.1,1,0,0,0,0,0,0,4,25.0,66,13:18,0,8,0,2,0.0
312,Jannik Hansen\hanseja01,26,VAN,LW,47,10,17,27,12,8,3.3,9,1,0,2,15,2,0,99,10.1,825,17:33,10,55,3,28,9.7
313,Martin Hanzal\hanzama01,25,PHX,C,39,11,12,23,2,24,2.5,7,4,0,2,8,3,1,93,11.8,723,18:32,17,100,298,339,46.8
314,Jay Harrison\harrija01,30,CAR,D,47,3,7,10,-10,51,1.1,3,0,0,2,6,1,0,54,5.6,936,19:54,110,83,0,0,
315,Peter Harrold\harrope01,29,NJD,D,23,2,3,5,-8,6,0.7,1,1,0,0,1,2,0,36,5.6,406,17:38,10,21,0,0,
316,Teemu Hartikainen\hartite01,22,EDM,LW,23,1,2,3,-8,6,-0.3,0,1,0,0,0,2,0,21,4.8,243,10:34,3,22,1,3,25.0
317,Scott Hartnell\hartnsc01,30,PHI,RW,32,8,3,11,-5,70,1.1,4,4,0,1,2,1,0,74,10.8,508,15:52,21,68,3,1,75.0
318,Martin Havlát\havlama01,31,SJS,LW,40,8,10,18,7,30,2.4,7,1,0,1,7,3,0,89,9.0,634,15:51,13,6,1,5,16.7
319,Jimmy Hayes\hayesji01,23,CHI,RW,10,1,3,4,0,0,0.3,1,0,0,0,3,0,0,13,7.7,143,14:20,9,11,4,3,57.1
320,Dany Heatley\heatlda01,32,MIN,RW,36,11,10,21,-12,8,2.0,8,3,0,1,6,4,0,83,13.3,667,18:32,22,26,12,19,38.7
321,Jochen Hecht\hechtjo01,35,BUF,C,47,5,9,14,6,18,1.2,4,0,1,1,9,0,0,69,7.2,644,13:42,27,24,147,206,41.6
322,Victor Hedman\hedmavi01,22,TBL,D,44,4,16,20,1,31,3.0,4,0,0,0,14,2,0,76,5.3,997,22:40,84,56,0,0,
323,Jan Hejda\hejdaja01,34,COL,D,46,1,9,10,-3,28,1.7,1,0,0,1,9,0,0,50,2.0,906,19:42,102,96,0,1,0.0
324,Milan Hejduk\hejdumi01,36,COL,RW,29,4,7,11,-7,0,0.7,2,2,0,0,6,1,0,41,9.8,381,13:09,8,6,2,4,33.3
325,Darren Helm\helmda01,26,DET,C,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,12,12:27,0,4,6,8,42.9
326,Ales Hemsky\hemskal01,29,EDM,RW,38,9,11,20,-6,16,2.0,4,5,0,1,7,4,0,82,11.0,597,15:42,9,11,12,12,50.0
327,Kevin Henderson\hendeke01,26,NSH,LW,4,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,3,33.3,59,14:42,1,3,0,0,
328,Matt Hendricks\hendrma01,31,WSH,C,48,5,3,8,-6,73,0.1,5,0,0,1,3,0,0,54,9.3,563,11:43,31,93,147,112,56.8
329,Jordan Hendry\hendrjo02,28,ANA,D,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,35,17:35,2,1,0,0,
330,Adam Henrique\henriad01,22,NJD,C,42,11,5,16,-3,16,1.9,6,3,2,2,3,1,1,78,14.1,769,18:19,21,27,333,347,49.0
331,Thomas Hickey\hicketh01,23,NYI,D,39,1,3,4,9,8,1.9,1,0,0,1,3,0,0,40,2.5,658,16:52,47,27,0,0,
332,Chris Higgins\higgich01,29,VAN,C,41,10,5,15,-4,10,1.5,10,0,0,1,5,0,0,77,13.0,673,16:25,22,46,33,58,36.3
333,Jack Hillen\hilleja01,27,WSH,D,23,3,6,9,9,14,2.3,3,0,0,1,6,0,0,28,10.7,405,17:37,35,10,0,0,
334,Niklas Hjalmarsson\hjalmni01,25,CHI,D,46,2,8,10,15,22,3.2,2,0,0,0,8,0,0,43,4.7,962,20:54,94,26,0,0,
335,Cody Hodgson\hodgsco01,22,BUF,C,48,15,19,34,-4,20,3.7,11,3,1,1,16,2,1,114,13.2,883,18:24,24,21,380,432,46.8
336,Mike Hoffman\hoffmmi02,23,OTT,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,6,0.0,37,12:19,2,8,2,0,100.0
337,Nick Holden\holdeni01,25,CBJ,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,17,8:35,0,3,0,0,
338,Peter Holland\hollape01,22,ANA,C,21,3,2,5,4,4,0.6,2,1,0,0,2,0,0,26,11.5,243,11:35,8,17,89,114,43.8
339,Korbinian Holzer\holzeko01,24,TOR,D,22,2,1,3,-12,28,-0.2,2,0,0,1,1,0,0,16,12.5,407,18:30,54,61,0,0,
340,Roman Horak\horakro01,21,CGY,C,20,2,5,7,-5,2,0.3,2,0,0,0,4,0,1,28,7.1,291,14:32,13,18,93,112,45.4
341,Shawn Horcoff\horcosh01,34,EDM,C,31,7,5,12,8,24,1.6,4,3,0,1,4,1,0,41,17.1,523,16:51,20,24,245,255,49.0
342,Darcy Hordichuk\hordida01,32,EDM,LW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,8,2:02,0,6,0,0,
343,Patric Hornqvist\hornqpa01,26,NSH,RW,24,4,10,14,-1,14,1.3,0,4,0,1,7,3,0,87,4.6,389,16:14,9,29,1,1,50.0
344,Nathan Horton\hortona01,27,BOS,C,43,13,9,22,1,22,2.7,13,0,0,1,8,1,0,114,11.4,725,16:51,10,41,5,5,50.0
345,Marián Hossa*\hossama01,34,CHI,RW,40,17,14,31,20,16,5.0,12,4,1,6,11,2,1,116,14.7,722,18:02,13,12,1,2,33.3
346,Quinton Howden\howdequ01,21,FLA,C,18,0,0,0,-11,2,-0.8,0,0,0,0,0,0,0,22,0.0,188,10:27,6,21,1,3,25.0
347,Jonathan Huberdeau\huberjo01,19,FLA,C,48,14,17,31,-15,18,3.3,12,2,0,1,10,7,0,112,12.5,813,16:56,19,33,11,22,33.3
348,Jiri Hudler\hudleji01,29,CGY,C,42,10,17,27,-13,22,2.4,5,5,0,0,14,3,0,56,17.9,721,17:10,5,16,10,21,32.3
349,Matt Hunwick\hunwima01,27,COL,D,43,0,6,6,4,16,1.7,0,0,0,0,6,0,0,57,0.0,925,21:31,59,40,0,0,
350,Kent Huskins\huskike01,33,TOT,D,19,0,1,1,-3,4,0.2,0,0,0,0,1,0,0,4,0.0,298,15:40,37,18,0,0,
351,Jarome Iginla*\iginlja01,35,TOT,RW,44,14,19,33,-5,31,3.6,8,6,0,3,13,6,0,134,10.4,828,18:49,13,65,123,124,49.8
352,Matt Irwin\irwinma01,25,SJS,D,38,6,6,12,-1,10,3.0,2,4,0,0,5,1,0,79,7.6,726,19:06,65,39,0,0,
353,Barret Jackman\jackmba01,31,STL,D,46,3,9,12,6,39,3.5,3,0,0,0,9,0,0,39,7.7,889,19:19,89,70,0,0,
354,Tim Jackman\jackmti01,31,CGY,RW,42,1,4,5,-9,76,-0.2,1,0,0,0,3,1,0,42,2.4,319,7:36,17,98,11,13,45.8
355,Jaromír Jágr\jagrja01,40,TOT,RW,45,16,19,35,-2,22,4.1,10,6,0,4,14,5,0,115,13.9,825,18:20,10,13,0,1,0.0
356,Cam Janssen\janssca01,28,NJD,RW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,16,3:58,0,5,0,0,
357,Dmitrij Jaskin\jaskidm01,19,STL,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,15,7:30,0,2,0,0,
358,Dustin Jeffrey\jeffrdu01,24,PIT,C,24,3,3,6,1,2,0.5,3,0,0,0,3,0,0,26,11.5,276,11:31,5,6,94,106,47.0
359,Nicklas Jensen\jenseni01,19,VAN,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,28,13:51,0,2,0,0,
360,Jesse Joensuu\joensje01,25,NYI,RW,7,0,2,2,2,6,0.2,0,0,0,0,2,0,0,15,0.0,71,10:08,0,12,0,0,
361,Ryan Johansen\johanry01,20,CBJ,C,40,5,7,12,-7,12,0.6,5,0,0,2,6,1,0,84,6.0,643,16:05,14,42,272,257,51.4
362,Marcus Johansson\johanma03,22,WSH,C,34,6,16,22,3,4,2.2,3,3,0,1,14,1,1,40,15.0,564,16:35,6,14,40,47,46.0
363,Aaron Johnson\johnsaa01,29,BOS,D,10,0,0,0,0,10,0.1,0,0,0,0,0,0,0,8,0.0,149,14:52,5,18,0,0,
364,Erik Johnson\johnser01,24,COL,D,31,0,4,4,-3,18,0.7,0,0,0,0,4,0,0,64,0.0,643,20:45,58,44,0,0,
365,Jack Johnson\johnsja02,26,CBJ,D,44,5,14,19,-5,12,3.6,2,3,0,1,9,5,0,96,5.2,1143,25:58,90,66,0,0,
366,Nick Johnson\johnsni01,27,PHX,RW,17,4,2,6,3,0,0.9,3,1,0,1,2,0,0,23,17.4,169,9:57,1,13,0,3,0.0
367,Tyler Johnson\johnsty01,22,TBL,C,14,3,3,6,3,4,0.7,3,0,0,0,3,0,0,11,27.3,183,13:04,4,18,72,49,59.5
368,Jussi Jokinen\jokinju01,29,TOT,LW,43,13,9,22,-5,24,2.5,10,3,0,3,5,4,0,74,17.6,664,15:26,22,17,250,182,57.9
369,Olli Jokinen\jokinol01,34,WPG,C,45,7,7,14,-19,14,0.2,7,0,0,0,6,1,0,85,8.2,771,17:08,27,91,300,329,47.7
370,Blair Jones\jonesbl01,26,CGY,C,15,0,1,1,-6,10,-0.4,0,0,0,0,1,0,0,22,0.0,161,10:45,9,22,58,51,53.2
371,David Jones\jonesda01,28,COL,RW,33,3,6,9,-11,6,-0.1,2,1,0,2,6,0,0,62,4.8,555,16:49,20,45,6,15,28.6
372,Ryan Jones\jonesry01,28,EDM,LW,27,2,5,7,0,17,0.4,2,0,0,0,5,0,0,38,5.3,350,12:59,13,55,2,7,22.2
373,Michal Jordan\jordami01,22,CAR,D,5,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0.0,53,10:41,2,0,0,0,
374,Jacob Josefson\josefja01,21,NJD,C,22,1,2,3,-10,2,-0.4,1,0,0,0,2,0,0,20,5.0,286,12:59,7,12,114,122,48.3
375,Roman Josi\josiro01,22,NSH,D,48,5,13,18,-7,8,3.2,4,1,0,1,7,6,0,96,5.2,1129,23:32,73,31,0,0,
376,Derek Joslin\joslide01,25,VAN,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,34,17:00,4,4,0,0,
377,Ed Jovanovski\jovaned01,36,FLA,D,6,0,1,1,-4,0,-0.1,0,0,0,0,1,0,0,6,0.0,94,15:40,8,3,0,0,
378,Tomas Kaberle\kaberto01,34,MTL,D,10,0,3,3,4,0,0.8,0,0,0,0,3,0,0,11,0.0,135,13:33,11,2,0,0,
379,Nazem Kadri\kadrina01,22,TOR,C,48,18,26,44,15,23,6.2,13,5,0,1,23,3,0,107,16.8,771,16:03,22,62,250,315,44.2
380,Patrick Kaleta\kaletpa01,26,BUF,RW,34,1,0,1,-4,67,-0.6,1,0,0,0,0,0,0,34,2.9,367,10:48,34,86,5,6,45.5
381,Evander Kane\kaneev01,21,WPG,C,48,17,16,33,-3,80,3.7,15,2,0,4,14,2,0,190,8.9,982,20:27,22,147,13,20,39.4
382,Patrick Kane\kanepa01,24,CHI,RW,47,23,32,55,11,8,7.6,15,8,0,3,23,9,0,138,16.7,943,20:03,9,11,2,8,20.0
383,Erik Karlsson\karlser01,22,OTT,D,17,6,8,14,8,8,3.6,3,2,1,2,6,2,0,79,7.6,462,27:09,14,10,0,0,
384,Matt Kassian\kassima01,26,OTT,LW,15,1,0,1,0,47,0.1,1,0,0,0,0,0,0,6,16.7,96,6:23,4,38,0,0,
385,Zack Kassian\kassiza01,22,VAN,RW,39,7,4,11,-7,51,0.9,5,2,0,1,3,1,0,49,14.3,526,13:29,4,70,6,8,42.9
386,Bracken Kearns\kearnbr01,31,SJS,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,12:04,0,3,0,0,
387,Duncan Keith\keithdu01,29,CHI,D,47,3,24,27,16,31,5.5,1,2,0,0,15,8,1,91,3.3,1133,24:07,66,19,0,0,
388,Chris Kelly\kellych01,32,BOS,C,34,3,6,9,-8,16,0.1,2,1,0,0,6,0,0,40,7.5,509,14:58,20,43,216,157,57.9
389,Tim Kennedy\kenneti01,26,SJS,LW,13,2,0,2,-3,2,0.1,2,0,0,1,0,0,0,24,8.3,177,13:35,4,22,3,7,30.0
390,Tyler Kennedy\kennety01,26,PIT,C,46,6,5,11,-6,19,0.5,5,1,0,1,3,2,0,100,6.0,573,12:28,9,41,13,16,44.8
391,Ryan Kesler\keslery01,28,VAN,C,17,4,9,13,-5,12,1.2,2,2,0,1,6,3,0,36,11.1,322,18:57,13,30,174,129,57.4
392,Phil Kessel\kesseph01,25,TOR,RW,48,20,32,52,-3,18,6.2,14,6,0,4,17,15,0,161,12.4,951,19:49,23,16,5,3,62.5
393,Alex Killorn\killoal01,23,TBL,C,38,7,12,19,-6,14,1.3,6,1,0,2,10,2,0,82,8.5,639,16:49,22,40,11,17,39.3
394,Jakub Kindl\kindlja01,25,DET,D,41,4,9,13,15,28,4.1,3,1,0,2,7,2,0,76,5.3,761,18:33,33,46,0,0,
395,Dwight King\kingdw01,23,LAK,LW,47,4,6,10,-3,11,0.5,4,0,0,0,6,0,0,60,6.7,600,12:45,9,58,2,4,33.3
396,Kevin Klein\kleinke01,28,NSH,D,47,3,11,14,-1,9,2.9,3,0,0,0,11,0,0,54,5.6,960,20:25,89,66,0,0,
397,Rostislav Klesla\kleslro01,30,PHX,D,38,2,6,8,0,22,1.6,2,0,0,0,6,0,0,44,4.5,670,17:38,60,40,0,0,
398,Rob Klinkhammer\klinkro01,26,PHX,LW,22,5,6,11,7,10,1.6,4,1,0,1,6,0,0,34,14.7,269,12:14,6,65,2,0,100.0
399,Mike Knuble\knublmi01,40,PHI,RW,28,4,4,8,-4,20,0.6,3,1,0,1,3,1,0,31,12.9,362,12:55,11,25,4,3,57.1
400,Chuck Kobasew\kobasch01,30,COL,RW,37,5,4,9,6,21,1.1,5,0,0,1,4,0,0,43,11.6,417,11:16,17,34,18,31,36.7
401,Mikko Koivu\koivumi01,29,MIN,C,48,11,26,37,2,26,3.8,11,0,0,3,13,13,0,127,8.7,1013,21:06,18,47,524,447,54.0
402,Saku Koivu\koivusa01,38,ANA,C,47,8,19,27,4,18,2.6,4,4,0,0,15,4,0,55,14.5,827,17:36,15,31,437,414,51.4
403,Leo Komarov\komarle01,26,TOR,C,42,4,5,9,-1,18,0.3,4,0,0,3,5,0,0,51,7.8,585,13:56,24,176,29,28,50.9
404,Mike Komisarek\komismi01,31,TOR,D,4,0,0,0,2,2,0.2,0,0,0,0,0,0,0,1,0.0,61,15:21,6,11,0,0,
405,Matthew Konan\konanma01,21,PHI,D,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,32,15:56,2,5,0,0,
406,Zenon Konopka\konopze01,32,MIN,C,37,0,0,0,-4,117,-0.7,0,0,0,0,0,0,0,18,0.0,312,8:26,9,23,162,105,60.7
407,Tomas Kopecky\kopecto01,30,FLA,RW,47,15,12,27,-8,28,3.3,10,4,1,0,7,5,0,92,16.3,831,17:41,25,23,42,44,48.8
408,Anze Kopitar\kopitan01,25,LAK,C,47,10,32,42,14,16,4.8,10,0,0,1,16,16,0,98,10.2,963,20:29,25,70,473,415,53.3
409,Lauri Korpikoski\korpila01,26,PHX,LW,36,6,5,11,-3,12,0.6,5,1,0,0,4,1,0,83,7.2,616,17:07,27,71,6,10,37.5
410,Sergei Kostitsyn\kostise01,25,NSH,LW,46,3,12,15,-5,11,0.5,2,1,0,0,10,2,0,42,7.1,769,16:43,25,27,3,1,75.0
411,Mike Kostka\kostkmi01,27,TOR,D,35,0,8,8,-7,27,0.8,0,0,0,0,3,5,0,49,0.0,773,22:05,66,49,0,0,
412,Tom Kostopoulos\kostoto01,34,NJD,RW,15,1,0,1,0,18,0.0,1,0,0,0,0,0,0,13,7.7,136,9:06,3,23,3,2,60.0
413,Ilya Kovalchuk\kovalil01,29,NJD,LW,37,11,20,31,-6,18,3.3,5,2,4,5,8,12,0,123,8.9,915,24:44,12,13,7,15,31.8
414,Alex Kovalev\kovalal01,39,FLA,RW,14,2,3,5,-1,6,0.4,1,1,0,1,2,1,0,21,9.5,219,15:37,5,7,1,2,33.3
415,Chris Kreider\kreidch01,21,NYR,C,23,2,1,3,-1,6,0.1,2,0,0,0,1,0,0,19,10.5,233,10:07,6,36,0,1,0.0
416,David Krejci\krejcda01,26,BOS,C,47,10,23,33,1,20,3.4,10,0,0,5,16,7,0,93,10.8,870,18:30,27,41,361,293,55.2
417,Niklas Kronwall\kronwni01,32,DET,D,48,5,24,29,-5,44,4.8,3,2,0,2,10,14,0,67,7.5,1169,24:22,83,42,0,0,
418,Torey Krug\krugto01,21,BOS,D,1,0,1,1,-1,0,0.0,0,0,0,0,0,1,0,0,,16,15:47,1,0,0,0,
419,Marcus Kruger\krugema01,22,CHI,C,47,4,9,13,3,24,0.8,4,0,0,2,7,2,0,50,8.0,666,14:10,29,12,228,265,46.2
